year,month,code,description,description,price
2016,07,HKD,DÒLAR HONG KONG,8.6264
2016,08,GBP,LLIURA ESTERLINA,0.8377
2016,08,DKK,CORONA DANESA,7.3467
2016,08,NOK,CORONA NORUEGA,9.2646
2016,08,SEK,CORONA SUECA,9.3712
2016,08,CHF,FRANC SUÍS,1.082
2016,08,USD,DÒLAR USA,1.0984
2016,08,CAD,DÒLAR CANADENC,1.424
2016,08,JPY,IEN,116.04
2016,08,HKD,DÒLAR HONG KONG,8.4391
2016,09,GBP,LLIURA ESTERLINA,0.8536
2016,09,DKK,CORONA DANESA,7.349
2016,09,NOK,CORONA NORUEGA,9.1673
2016,09,SEK,CORONA SUECA,9.3541
2016,09,CHF,FRANC SUÍS,1.0844
2016,09,USD,DÒLAR USA,1.1264
2016,09,CAD,DÒLAR CANADENC,1.4483
2016,09,JPY,IEN,112.4601
2016,09,HKD,DÒLAR HONG KONG,8.6554
2016,10,GBP,LLIURA ESTERLINA,0.8557
